loggingTime(txt),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G)
2023-11-29T21:30:19.349+01:00,3531.65608625,-0.1654205322265625,0.737457275390625,-0.96942138671875
2023-11-29T21:30:19.369+01:00,3531.67602425,-0.1015625,0.8665924072265625,-0.690704345703125
2023-11-29T21:30:19.389+01:00,3531.69596125,0.1780853271484375,0.86920166015625,-0.1434783935546875
2023-11-29T21:30:19.409+01:00,3531.71589825,0.8484649658203125,0.7179412841796875,0.4648284912109375
2023-11-29T21:30:19.429+01:00,3531.73583525,1.336090087890625,0.611328125,1.186843872070312
2023-11-29T21:30:19.449+01:00,3531.75577225,1.411361694335938,0.8626861572265625,1.2926025390625
2023-11-29T21:30:19.469+01:00,3531.77571025,0.966583251953125,1.251617431640625,1.06011962890625
2023-11-29T21:30:19.489+01:00,3531.79564725,0.4835968017578125,1.049331665039062,0.75823974609375
2023-11-29T21:30:19.509+01:00,3531.81558425,-0.06024169921875,0.90069580078125,0.5607452392578125
2023-11-29T21:30:19.529+01:00,3531.83552125,-0.9065704345703125,1.245834350585938,0.1478729248046875
2023-11-29T21:30:19.549+01:00,3531.85545825,-1.685256958007812,0.611419677734375,0.899261474609375
2023-11-29T21:30:19.569+01:00,3531.87539625,-2.414703369140625,2.0272216796875,0.27264404296875
2023-11-29T21:30:19.589+01:00,3531.89533325,-2.44268798828125,1.541290283203125,0.1786041259765625
2023-11-29T21:30:19.609+01:00,3531.91527025,-3.047195434570312,0.8825531005859375,-0.2956695556640625
2023-11-29T21:30:19.629+01:00,3531.93520725,-2.6552734375,0.2461395263671875,0.353240966796875
2023-11-29T21:30:19.649+01:00,3531.95514425,-2.46099853515625,-0.0083465576171875,0.4029388427734375
2023-11-29T21:30:19.677+01:00,3531.97508225,-2.766738891601562,-0.2206573486328125,0.3405609130859375
2023-11-29T21:30:19.689+01:00,3531.99501925,-2.75836181640625,-0.442657470703125,0.04754638671875
2023-11-29T21:30:19.708+01:00,3532.01495625,-2.730514526367188,-0.767120361328125,-0.292205810546875
2023-11-29T21:30:19.728+01:00,3532.03489325,-2.634170532226562,-0.641571044921875,-0.5078582763671875
2023-11-29T21:30:19.748+01:00,3532.05483025,-2.480316162109375,0.0425872802734375,-0.7876129150390625
2023-11-29T21:30:19.768+01:00,3532.07476825,-2.427108764648438,0.84234619140625,-0.9885711669921875
2023-11-29T21:30:19.788+01:00,3532.09470525,-2.025497436523438,1.090286254882812,-0.966278076171875
2023-11-29T21:30:19.808+01:00,3532.11464225,-1.66632080078125,1.398086547851562,-0.8985443115234375
2023-11-29T21:30:19.828+01:00,3532.13457925,-1.576858520507812,2.066070556640625,-0.772918701171875
2023-11-29T21:30:19.848+01:00,3532.15451625,-1.574859619140625,2.233932495117188,-0.850616455078125
2023-11-29T21:30:19.868+01:00,3532.17445425,-1.310455322265625,1.807220458984375,-0.650848388671875
2023-11-29T21:30:19.888+01:00,3532.19439125,-1.170455932617188,2.180511474609375,-0.739990234375
2023-11-29T21:30:19.908+01:00,3532.21432825,-0.9780426025390625,2.307327270507812,-0.806243896484375
2023-11-29T21:30:19.928+01:00,3532.23426525,-0.841766357421875,1.866043090820312,-0.6911163330078125
2023-11-29T21:30:19.948+01:00,3532.25420225,-0.700653076171875,1.57098388671875,-0.5968170166015625
2023-11-29T21:30:19.968+01:00,3532.27414025,-0.545867919921875,1.525192260742188,-0.4180908203125
2023-11-29T21:30:19.987+01:00,3532.29407725,-0.5045928955078125,1.4898681640625,-0.2174835205078125
2023-11-29T21:30:20.007+01:00,3532.31401425,-0.452362060546875,1.455001831054688,-0.053497314453125
2023-11-29T21:30:20.027+01:00,3532.33395125,-0.385650634765625,1.178421020507812,0.1114654541015625
2023-11-29T21:30:20.047+01:00,3532.35388925,-0.3682098388671875,0.798980712890625,0.1747589111328125
2023-11-29T21:30:20.067+01:00,3532.37382625,-0.4373779296875,0.618682861328125,0.118682861328125
2023-11-29T21:30:20.087+01:00,3532.39376325,-0.592132568359375,0.713775634765625,0.0196533203125
2023-11-29T21:30:20.107+01:00,3532.41370025,-0.7754058837890625,0.693878173828125,0.0366668701171875
2023-11-29T21:30:20.127+01:00,3532.43363725,-0.9180450439453125,0.5840911865234375,0.1084442138671875
2023-11-29T21:30:20.147+01:00,3532.45357425,-1.0150146484375,0.571533203125,0.14764404296875
2023-11-29T21:30:20.167+01:00,3532.47351225,-1.115402221679688,0.6192169189453125,0.0848388671875
2023-11-29T21:30:20.187+01:00,3532.49344925,-1.210235595703125,0.544281005859375,0.0948333740234375
2023-11-29T21:30:20.207+01:00,3532.513385666667,-1.28448486328125,0.3845062255859375,0.1635589599609375
2023-11-29T21:30:20.227+01:00,3532.533322666667,-1.19110107421875,0.3076934814453125,0.1481475830078125
2023-11-29T21:30:20.247+01:00,3532.553260666667,-1.040695190429688,0.3428497314453125,0.0750274658203125
2023-11-29T21:30:20.267+01:00,3532.573197666667,-0.9768829345703125,0.470855712890625,-0.1055755615234375
2023-11-29T21:30:20.287+01:00,3532.593134666667,-0.8147430419921875,0.52850341796875,-0.2317352294921875
2023-11-29T21:30:20.306+01:00,3532.613071666667,-0.68634033203125,0.5457305908203125,-0.3079376220703125
2023-11-29T21:30:20.326+01:00,3532.633008666667,-0.6920166015625,0.497528076171875,-0.386474609375
2023-11-29T21:30:20.346+01:00,3532.652945666667,-0.74554443359375,0.5277862548828125,-0.4655303955078125
2023-11-29T21:30:20.366+01:00,3532.672883666667,-0.77105712890625,0.5992584228515625,-0.5293121337890625
2023-11-29T21:30:20.386+01:00,3532.692820666667,-0.739288330078125,0.6085357666015625,-0.5150146484375
2023-11-29T21:30:20.406+01:00,3532.712757666667,-0.70819091796875,0.5913543701171875,-0.5348663330078125
2023-11-29T21:30:20.426+01:00,3532.732694666667,-0.6472015380859375,0.6201629638671875,-0.5594329833984375
2023-11-29T21:30:20.446+01:00,3532.752632666667,-0.6233673095703125,0.6549835205078125,-0.5325927734375
2023-11-29T21:30:20.466+01:00,3532.772569666667,-0.6868133544921875,0.6250762939453125,-0.55999755859375
2023-11-29T21:30:20.486+01:00,3532.792506666667,-0.6726226806640625,0.5600128173828125,-0.5081329345703125
2023-11-29T21:30:20.506+01:00,3532.812443666667,-0.6622467041015625,0.4925537109375,-0.5022430419921875
2023-11-29T21:30:20.526+01:00,3532.832380666667,-0.6230621337890625,0.423553466796875,-0.4567108154296875
2023-11-29T21:30:20.546+01:00,3532.852317666667,-0.5616455078125,0.3791961669921875,-0.4111480712890625
2023-11-29T21:30:20.566+01:00,3532.872255666667,-0.5183868408203125,0.3952178955078125,-0.387054443359375
2023-11-29T21:30:20.586+01:00,3532.892192666667,-0.4599609375,0.34710693359375,-0.3548431396484375
2023-11-29T21:30:20.606+01:00,3532.912129666667,-0.38140869140625,0.2987213134765625,-0.3470458984375
2023-11-29T21:30:20.625+01:00,3532.932066666667,-0.367156982421875,0.3314208984375,-0.3407135009765625
2023-11-29T21:30:20.645+01:00,3532.952003666667,-0.3612823486328125,0.31439208984375,-0.3178253173828125
2023-11-29T21:30:20.666+01:00,3532.971941666667,-0.3136138916015625,0.255645751953125,-0.2658538818359375
2023-11-29T21:30:20.686+01:00,3532.991878666667,-0.2146148681640625,0.260528564453125,-0.2324066162109375
2023-11-29T21:30:20.705+01:00,3533.011815666667,-0.14398193359375,0.3018798828125,-0.2174224853515625
2023-11-29T21:30:20.725+01:00,3533.031752666667,-0.0136871337890625,0.297149658203125,-0.225677490234375
2023-11-29T21:30:20.745+01:00,3533.051689666667,0.188720703125,0.2759246826171875,-0.1769256591796875
