loggingTime(txt),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionHeading(°),motionMagneticFieldCalibrationAccuracy(Z)
2023-11-21T16:55:05.758+01:00,6381.0648945,0.2330474853515625,0.1611175537109375,-1.016983032226562,6381.047459500001,0.06517212853594577,0.2510340768528263,-0.1810952181396371,0.6272698640823364,-0.1422118097543716,0.06980296969413757,-0.005207866430282593,-0.01117695868015289,-0.05946767330169678,XArbitraryZVertical,-0.0937268877555324,0.12168582295666,0.02087761525038433,0.9879129314810395,0.2443435788154602,0.180106982588768,-0.9528156518936157,0,0,0,-1,-1
2023-11-21T16:55:05.774+01:00,6381.0848335,0.227447509765625,0.1802978515625,-1.034011840820312,6381.0673985,0.06389853751071831,0.2478613949349197,-0.1668734026897076,0.8027788400650024,-0.1755681782960892,0.1780226975679398,-0.00887589156627655,-0.004982471466064453,-0.06101030111312866,XArbitraryZVertical,-0.08659349067940875,0.1204790224408105,0.02129186376289998,0.9887027592798844,0.2419233620166779,0.1660999953746796,-0.9559727311134338,0,0,0,-1,-1
2023-11-21T16:55:05.796+01:00,6381.1047715,0.1999359130859375,0.123199462890625,-1.0084228515625,6381.0873375,0.06330702593140204,0.2443057531073794,-0.1485386149167519,0.984280526638031,-0.1629359722137451,0.2004620879888535,-0.01177175343036652,0.03230482339859009,-0.0743909478187561,XArbitraryZVertical,-0.07745693644601681,0.1191217134565396,0.02228899099460543,0.9896028086150956,0.2392192333936691,0.1479929983615875,-0.9596208930015564,0,0,0,-1,-1
2023-11-21T16:55:05.814+01:00,6381.1247105,0.2046966552734375,0.012542724609375,-0.9924774169921875,6381.1072755,0.06276197795513976,0.2408467925744167,-0.1287930560109579,0.9078419208526611,-0.1698288321495056,0.2297413051128387,-0.03661362826824188,-0.005237862467765808,-0.04532980918884277,XArbitraryZVertical,-0.06761597432991984,0.1178200417893283,0.02335708034329193,0.9904549517667492,0.236549511551857,0.1284372955560684,-0.9630930423736572,0,0,0,-1,-1
2023-11-21T16:55:05.834+01:00,6381.144648500001,0.2245330810546875,-0.0184478759765625,-1.003662109375,6381.1272145,0.0637455245302999,0.2367980779768763,-0.1119299622518866,0.7116895914077759,-0.2488466948270798,0.2540227770805359,-0.0284266471862793,-0.09915370494127274,-0.02646631002426147,XArbitraryZVertical,-0.05927431764537298,0.1161077230775772,0.02499079658054902,0.9911513670015327,0.2331232875585556,0.1116963922977448,-0.966011106967926,0,0,0,-1,-1
2023-11-21T16:55:05.854+01:00,6381.1645875,0.21527099609375,-0.0301361083984375,-1.009414672851562,6381.147152500001,0.06550872461357711,0.2313422948391552,-0.09953094366904995,0.4883560836315155,-0.3132908642292023,0.2133386582136154,-0.003616452217102051,-0.1178146004676819,-0.03511989116668701,XArbitraryZVertical,-0.05316094371468491,0.1135904688663243,0.02675124025995186,0.9917437234769223,0.2281495183706284,0.099366694688797,-0.968542218208313,0,0,0,-1,-1
2023-11-21T16:55:05.874+01:00,6381.1845265,0.201019287109375,0.004638671875,-1.005294799804688,6381.1670915,0.06756379845325301,0.2246124922334333,-0.09063353646855048,0.3480378091335297,-0.3724287152290344,0.1853318214416504,-0.006543457508087158,-0.1206456422805786,-0.038535475730896,XArbitraryZVertical,-0.04877153183055686,0.1103709502047337,0.02845421190685953,0.9922852192048933,0.221814438700676,0.09050950407981873,-0.9708791971206665,0,0,0,-1,-1
2023-11-21T16:55:05.894+01:00,6381.204464500001,0.2035369873046875,0.010040283203125,-1.005294799804688,6381.1870305,0.06963204109142308,0.2170307441955341,-0.08369115453383295,0.301335483789444,-0.4150563478469849,0.1749786287546158,-0.0135580450296402,-0.07895486056804657,-0.03217160701751709,XArbitraryZVertical,-0.04532869462647632,0.1066945197444324,0.03004603205947059,0.9928036204433414,0.2145773023366928,0.08359348773956299,-0.9731231927871704,0,0,0,-1,-1
2023-11-21T16:55:05.914+01:00,6381.2244035,0.201904296875,0.04296875,-0.998138427734375,6381.206968500001,0.07169220380993811,0.2083978056008273,-0.07718922775051598,0.3233622610569,-0.472402423620224,0.1668836176395416,-0.002739638090133667,-0.06707235425710678,-0.02984434366226196,XArbitraryZVertical,-0.0420758948347653,0.1024908955335619,0.03160683191785491,0.9933410180387743,0.2062765955924988,0.0771126002073288,-0.9754504561424255,0,0,0,-1,-1
2023-11-21T16:55:05.934+01:00,6381.244341500001,0.1952972412109375,0.0583343505859375,-0.9840240478515625,6381.2269075,0.07334847417375258,0.198763570926542,-0.06932611072101146,0.4211602807044983,-0.500070333480835,0.1537582129240036,0.004921182990074158,-0.02630187571048737,-0.02018177509307861,XArbitraryZVertical,-0.03809767145146332,0.09782755444115827,0.03302696860684477,0.9939254137611542,0.1969830840826035,0.06927059590816498,-0.9779566526412964,0,0,0,-1,-1
2023-11-21T16:55:05.953+01:00,6381.2642805,0.1905059814453125,0.0494384765625,-0.974365234375,6381.246845500001,0.07461413982249263,0.1886327035398805,-0.05978506327213279,0.4779744744300842,-0.5240042209625244,0.1651384830474854,0.008116200566291809,-0.001415137201547623,-0.003517389297485352,XArbitraryZVertical,-0.03324560516762066,0.09295918038730402,0.03430325561325961,0.9945233341012952,0.1871810108423233,0.05974945425987244,-0.9805066585540771,0,0,0,-1,-1
2023-11-21T16:55:05.973+01:00,6381.2842185,0.1747894287109375,0.054046630859375,-0.968994140625,6381.266784500001,0.07650978796082086,0.1780741374396402,-0.04983577750712742,0.474197119474411,-0.5505979657173157,0.2064375728368759,0.01359137892723083,-0.0003767125308513641,0.008599519729614258,XArbitraryZVertical,-0.02819817460216962,0.08787769706441848,0.03586840112614397,0.9950859782308445,0.1769145727157593,0.04981515184044838,-0.9829647541046143,0,0,0,-1,-1
